molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL328119,CHEMBL328119,O=S(=O)(Oc1cccc([C@@H]2CCCN(CCc3ccccc3)C2)c1)C(F)(F)F,,7.72,1,7.72,7.72,Ki,B,cell-based format,cell_based,8,H,1994,,413.46099999999996,4.337100000000004,46.61000000000001,0,4,6,3,2,0.4,0.5222620438146256
CHEMBL537975,CHEMBL1189040,CCOc1ccccc1N1CCN(CCCCc2cc(-c3cccc([N+](=O)[O-])c3)no2)CC1,,7.72,1,7.72,7.72,Ki,B,cell-based format,cell_based,8,H,2002,,450.53900000000016,4.7934000000000045,84.88,0,7,10,4,3,0.4,0.24928191676637135
CHEMBL6012726,CHEMBL6012726,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4)C(=O)C3)CC2)cc(C(F)(F)F)n1,,7.72,1,7.72,7.72,Ki,B,cell-based format,cell_based,9,D,2017,,561.6530000000004,3.7535000000000025,84.91000000000001,1,6,7,4,2,0.5714285714285714,0.5187593715689739
CHEMBL4871669,CHEMBL4871669,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCN(CC)C2)c1O,,7.72,1,7.72,7.72,Ki,B,cell membrane format,other,9,D,2021,,340.8510000000001,2.6882000000000015,61.8,2,4,6,2,1,0.5882352941176471,0.8354774327831475
CHEMBL310158,CHEMBL310158,O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccccc1,,7.72,1,7.72,7.72,Ki,B,cell-based format,cell_based,8,H,1997,,460.44900000000024,5.494300000000005,35.580000000000005,1,3,6,4,2,0.48,0.6190469761361297
CHEMBL553810,CHEMBL1195074,O=[N+]([O-])c1cccc(-c2cc(CCCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)on2)c1,,7.72,1,7.72,7.72,Ki,B,cell-based format,cell_based,8,H,2002,,496.6110000000001,5.9797000000000065,75.65,0,6,10,5,4,0.3,0.15273419982273503
CHEMBL1764,CHEMBL1764,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,LEVOMEPROMAZINE,7.72,1,7.72,7.72,AC50,B,single protein format,single_protein,8,H,2023,4,328.481,4.495600000000004,15.71,0,4,5,3,2,0.3684210526315789,0.8027021109078473
CHEMBL4063235,CHEMBL4063235,COc1ccccc1N1CCN(CCCCOc2ccn3ncc(C#N)c3c2)CC1,,7.72,3,7.72,8.54,EC50;Ki,B;F,cell-based format,cell_based,9,D,2017,,405.50200000000007,3.195780000000002,66.03,0,6,8,4,3,0.391304347826087,0.5364318144425295
CHEMBL4540218,CHEMBL4540218,Cc1cc(C(N)=O)c(-c2cccc(OC(=O)NCCCN3CCN(c4ccccc4)CC3)c2)o1,,7.715,2,7.71,7.72,Ki,B,cell-based format,cell_based,9,D,2019,,462.55000000000035,3.654620000000003,101.04,2,6,8,4,3,0.3076923076923077,0.4957442295233943
CHEMBL14376,CHEMBL14376,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,ILOPERIDONE,7.715,2,7.43,8.0,AC50,B,single protein format,single_protein,8,H,2023,4,426.4880000000001,4.826600000000004,64.80000000000001,0,6,8,4,3,0.4166666666666667,0.37986241752139316
CHEMBL5997193,CHEMBL5997193,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccc(C(F)(F)F)cc4)CC3)CC2)cc(C(F)(F)F)n1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2017,,615.6670000000004,5.245700000000006,67.84,1,6,7,4,2,0.6206896551724138,0.33949747060048613
CHEMBL309336,CHEMBL309336,Cc1ccsc1C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,8,H,1997,,480.50500000000034,5.864220000000007,35.580000000000005,1,4,6,4,2,0.5416666666666666,0.5623545248071353
CHEMBL126342,CHEMBL1180439,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2cccc(Oc3ccccc3)c2)CC1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,8,H,2003,,485.62800000000016,5.219300000000005,54.040000000000006,1,5,11,4,3,0.3,0.29816304240590774
CHEMBL340851,CHEMBL340851,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(OCc3ccccc3)cc2)CC1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,8,H,2003,,499.6550000000002,5.006000000000005,54.040000000000006,1,5,12,4,3,0.3225806451612903,0.280614618040628
CHEMBL3642803,CHEMBL3642803,Cc1nc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCN(c5nccc6c5CCO6)CC4)CC3)c2)no1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2013,,516.6460000000004,3.8758200000000027,96.62,1,8,7,6,3,0.5172413793103449,0.5055684331173348
CHEMBL5946159,CHEMBL5946159,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccc(Cl)c4)CC3)CC2)cc(C(F)(F)F)n1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2017,,582.1150000000005,4.8803000000000045,67.84,1,6,7,4,2,0.6071428571428571,0.4702678965033396
CHEMBL1088,CHEMBL1088,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,MESORIDAZINE,7.71,1,7.71,7.71,AC50,B,single protein format,single_protein,8,H,2023,4,386.5860000000001,4.901100000000005,29.54,0,4,4,4,2,0.42857142857142855,0.6990736026363058
CHEMBL134343,CHEMBL1180589,Oc1cc2c(cc1Cl)CC[C@@H](CNCc1ccccc1)O2,,7.71,1,7.71,7.71,Ki,B,single protein format,single_protein,8,H,1997,,303.789,3.5290000000000017,41.489999999999995,2,3,4,3,2,0.29411764705882354,0.9077042035670947
CHEMBL3986708,CHEMBL3986708,O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1cnc(N2CCOCC2)cn1,,7.71,2,7.71,7.71,Ki,B,assay format,other,8,H,2014,,536.6520000000004,4.151800000000003,96.62,1,8,7,6,3,0.5862068965517241,0.48118652647981397
CHEMBL3642789,CHEMBL3642789,COC(CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)OC,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2013,,446.5920000000003,2.2126,76.16000000000001,1,7,9,4,1,0.75,0.5830479006934228
CHEMBL449250,CHEMBL449250,CCCN1CCOC2c3cc(C(N)=O)ccc3CCC21,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2009,,274.364,1.8836,55.56,1,3,3,3,1,0.5625,0.9153699161305874
CHEMBL199859,CHEMBL199859,COc1ccccc1N1CCN(CCCCNC(=O)c2cc(-c3ccco3)[nH]n2)CC1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2006,,423.5170000000001,3.0105000000000013,86.63000000000001,2,6,9,4,3,0.391304347826087,0.5147501656770336
CHEMBL64283,CHEMBL64283,c1ccc(CNCCOc2cccc3[nH]ccc23)cc1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,1999,,266.34400000000005,3.336500000000002,37.05,2,2,6,3,3,0.17647058823529413,0.671411422558676
CHEMBL4062553,CHEMBL4062553,COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)C1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2017,,477.67800000000017,4.965400000000005,46.42,0,6,8,5,3,0.48148148148148145,0.3373817046529482
CHEMBL3642765,CHEMBL3642765,O=C(C[C@@H](O)C(F)(F)F)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2013,,470.53600000000046,2.5169000000000006,77.93,2,6,7,4,1,0.7391304347826086,0.6379062005477654
CHEMBL3642714,CHEMBL3642714,O=C(CC1COCCO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2013,,458.6030000000004,2.0091,76.16000000000001,1,7,7,5,1,0.76,0.6698645733762338
CHEMBL4294744,CHEMBL4294744,O=C1c2ccccc2C(=O)N1CCCCN1CCN(c2cccc(F)c2F)CC1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2018,,399.44100000000003,3.1632000000000016,43.86000000000001,0,4,6,4,2,0.36363636363636365,0.5529730429758046
CHEMBL3642767,CHEMBL3642767,CO[C@H]1CC[C@H](CC(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5c4CCO5)CC3)CC2)C1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2013,,470.6580000000004,3.408800000000002,66.93,1,6,8,5,1,0.7777777777777778,0.6281601091051671
CHEMBL5780742,CHEMBL5780742,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccc(C#N)cc4)CC3)CC2)cc(C(F)(F)F)n1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2017,,572.6800000000004,4.098580000000004,91.63000000000001,1,7,7,4,2,0.5862068965517241,0.4998775828674638
CHEMBL1689011,CHEMBL1739786,O=C(NC/C=C/CN1CCN(c2ccccc2OCCF)CC1)c1ccc(OCCOCCF)cc1,,7.71,1,7.71,7.71,Ki,B,cell-based format,cell_based,9,D,2011,,503.59000000000043,3.508000000000002,63.27000000000001,1,6,15,3,2,0.4444444444444444,0.2965851532018433
CHEMBL4112661,CHEMBL4112661,CO[C@@H]1CC[C@@H](CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(F)c(F)cc45)CC3)CC2)C1,,7.7,2,7.7,7.7,Ki,B,assay format,other,8,H,2014,,503.63400000000036,5.555700000000005,67.6,1,5,8,5,2,0.7142857142857143,0.5112299392096915
CHEMBL257369,CHEMBL257369,Cc1ccc2c(-c3nnc(SCCCCN4CCc5cc6nc(C(F)(F)F)oc6c(Br)c5CC4)n3C)cccc2n1,,7.7,1,7.7,7.7,Ki,F,cell-based format,cell_based,9,D,2008,,645.5489999999999,7.2343200000000065,72.87,0,7,7,6,5,0.3793103448275862,0.13662289449865986
CHEMBL86402,CHEMBL86402,N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccc4ccccc4c3)CC1)CC2,,7.7,1,7.7,7.7,Ki,B,cell-based format,cell_based,8,H,2000,,451.61400000000026,5.490980000000005,56.13,1,3,5,5,3,0.4,0.5579540702876106
CHEMBL551927,CHEMBL551927,C[C@@]12CC(c3ccccc3)C[C@@H](C1)N(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,,7.7,1,7.7,7.7,Ki,F,cell-based format,cell_based,9,D,2009,,423.9880000000001,5.240200000000006,26.79,0,2,5,5,2,0.48,0.6569851124748188
CHEMBL4106986,CHEMBL4106986,O=C(C[C@@H]1CC[C@@H](O)C1)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)c(F)cc34)CC2)CC1,,7.7,2,7.7,7.7,Ki,B,assay format,other,8,H,2014,,489.6070000000003,4.901600000000005,78.60000000000001,2,5,7,5,2,0.7037037037037037,0.5783928202801467
CHEMBL3954490,CHEMBL3954490,Cc1ncoc1-c1nnc(SCC(O)CN2CC[C@@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,,7.7,1,7.7,7.7,Ki,B,cell-based format,cell_based,9,D,2016,,493.55500000000023,4.129920000000003,80.21000000000001,1,7,7,5,3,0.5217391304347826,0.49596569306588895
CHEMBL322802,CHEMBL322802,COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(Cc2ccccc2)C[C@@H]1C,,7.7,1,7.7,7.7,Ki,B,cell-based format,cell_based,8,H,2003,,387.9110000000002,3.571200000000003,67.58999999999999,2,4,5,3,2,0.38095238095238093,0.7694151722894645
CHEMBL3774463,CHEMBL3774463,Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1C1CCCCC1,,7.7,4,7.4,9.48,Ki,B,assay format;cell-based format,cell_based,9,D,2016;2019,,493.64300000000026,5.574500000000006,37.19,0,5,7,5,2,0.68,0.37215634581142487
CHEMBL3698015,CHEMBL3698015,CO[C@H](C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C(C)C,,7.7,2,7.7,7.7,Ki,B,assay format,other,8;9,D;H,2014,,445.6040000000003,3.2734000000000014,63.27000000000001,1,6,8,4,1,0.72,0.662696469708704
CHEMBL3664852,CHEMBL3664852,O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)[C@@H](O)C(F)(F)F,,7.7,2,7.7,7.7,Ki,B,cell-based format,cell_based,8;9,D;H,2013,,456.5050000000002,3.5830000000000033,71.03000000000002,2,5,6,4,1,0.6956521739130435,0.6848851796569196
CHEMBL3956612,CHEMBL3956612,Cn1c(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cccnc1,,7.7,1,7.7,7.7,Ki,B,cell-based format,cell_based,9,D,2016,,473.5680000000001,5.257700000000005,46.84,0,5,7,5,3,0.4583333333333333,0.3461814735986291
CHEMBL5917496,CHEMBL5917496,Cn1c(SCCCN2C[C@H]3CCN(c4ccc(C(F)(F)F)cc4)[C@H]3C2)nnc1[C@@H]1COCCO1,,7.7,1,7.7,7.7,Ki,B,assay format,other,9,D,2019,,497.5870000000002,3.6147000000000027,55.650000000000006,0,7,7,5,2,0.6521739130434783,0.4279378462056302
CHEMBL3642766,CHEMBL3642766,CC[C@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,7.7,1,7.7,7.7,Ki,B,cell-based format,cell_based,9,D,2013,,430.5930000000003,2.3646000000000003,77.93,2,6,8,4,1,0.75,0.6593572860080008
CHEMBL3896520,CHEMBL3896520,O=C(CO)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)c(F)cc34)CC2)CC1,,7.7,2,7.7,7.7,Ki,B,assay format,other,8,H,2014,,421.48800000000017,3.342800000000002,78.60000000000001,2,5,6,4,2,0.6363636363636364,0.7480488018505759
