molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL249882,CHEMBL249882,CC(=O)C1=NN(c2cc(F)ccc2F)C[C@@]1(CCCN1CCN(C(C)=O)CC1)c1ccccc1,,8.52,1,8.52,8.52,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL249883,CHEMBL249883,CC(=O)C1=NN2c3ccccc3OC[C@H]2[C@H]1c1ccccc1,,6.1,1,6.1,6.1,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL250125,CHEMBL250125,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN1CCN(C(C)=O)CC1)c1ccccc1,,8.55,2,8.3,8.8,EC50;IC50,B;F,cell-based format;single protein format,mixed,8,H,2007,
CHEMBL250126,CHEMBL250126,CC(=O)C1=NN2c3cc(Cl)ccc3OC[C@H]2[C@@]1(CCCN1CCN(C(C)=O)CC1)c1ccccc1,,9.0,1,9.0,9.0,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL250127,CHEMBL250127,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN)c1ccccc1,,9.3,1,9.3,9.3,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL250328,CHEMBL250328,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN(C)C)c1ccccc1,,8.8,1,8.8,8.8,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL250532,CHEMBL250532,CC(=O)C1=NN2c3cc(C)ccc3OC[C@H]2[C@@]1(CCCN(C)C)c1ccccc1,,8.74,1,8.74,8.74,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL250533,CHEMBL250533,CC(=O)C1=NN2c3cc(Cl)ccc3OC[C@H]2C1(CCCN1CCOCC1)c1ccccc1,,8.74,1,8.74,8.74,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL250743,CHEMBL250743,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCO)c1ccccc1,,8.28,1,8.28,8.28,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL251103,CHEMBL251103,CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@H]1c1ccccc1,,6.81,1,6.81,6.81,IC50,B,single protein format,single_protein,8,H,2007,
