molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL1087726,CHEMBL1087726,CN1CCN(NCc2ccc3c(c2)-c2nc(N)nc(-c4ccc(F)cc4)c2C3=O)CC1,,7.53,1,7.53,7.53,Ki,F,assay format,other,8,H,2010,
CHEMBL1087727,CHEMBL1087727,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNN3CCCCCC3)ccc1C2=O,,7.89,1,7.89,7.89,Ki,F,assay format,other,8,H,2010,
CHEMBL1087819,CHEMBL1087819,CC(=O)N1CCN(Cc2cccc3c2-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,,8.1,1,8.1,8.1,Ki,F,assay format,other,8,H,2010,
CHEMBL1087820,CHEMBL1087820,Nc1nc(-c2ccccc2)c2c(n1)-c1c(CN3CCCCCC3)cccc1C2=O,,8.07,1,8.07,8.07,Ki,F,assay format,other,8,H,2010,
CHEMBL1087869,CHEMBL1087869,COc1ccccc1-c1nc(N)nc2c1C(=O)c1ccccc1-2,,7.49,1,7.49,7.49,Ki,F,assay format,other,8,H,2010,
CHEMBL1087998,CHEMBL1087998,CN(C)CCOc1ccc2c(c1)-c1nc(N)nc(-c3ccc(F)cc3)c1C2=O,,7.43,1,7.43,7.43,Ki,F,assay format,other,8,H,2010,
CHEMBL1087999,CHEMBL1087999,CCN(CC)CCOc1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,,8.1,1,8.1,8.1,Ki,F,assay format,other,8,H,2010,
CHEMBL1088132,CHEMBL1088132,CCN(CC)CCOc1ccc2c(c1)-c1nc(N)nc(-c3ccc(F)cc3)c1C2=O,,7.3,1,7.3,7.3,Ki,F,assay format,other,8,H,2010,
CHEMBL1088235,CHEMBL1088235,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNCc3ccccn3)ccc1C2=O,,8.27,1,8.27,8.27,Ki,F,assay format,other,8,H,2010,
CHEMBL1088236,CHEMBL1088236,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNN3CCCCC3)ccc1C2=O,,8.52,1,8.52,8.52,Ki,F,assay format,other,8,H,2010,
CHEMBL1088237,CHEMBL1088237,Nc1nc(-c2ccc(F)cc2)c2c(n1)-c1cc(CNN3CCCCC3)ccc1C2=O,,8.0,1,8.0,8.0,Ki,F,assay format,other,8,H,2010,
CHEMBL1088247,CHEMBL1088247,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNN3CCOCC3)ccc1C2=O,,9.0,1,9.0,9.0,Ki,F,assay format,other,8,H,2010,
CHEMBL1088259,CHEMBL1088259,CN(C)CCN(C)C(=O)c1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,,7.91,1,7.91,7.91,Ki,F,assay format,other,8,H,2010,
CHEMBL1088260,CHEMBL1088260,CCN(CC)CCN(C)C(=O)c1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,,8.11,1,8.11,8.11,Ki,F,assay format,other,8,H,2010,
CHEMBL1088261,CHEMBL1088261,CCN(CC)CCNC(=O)c1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,,7.87,1,7.87,7.87,Ki,F,assay format,other,8,H,2010,
CHEMBL1088393,CHEMBL1088393,Nc1nc(-c2ccccc2)c2c(n1)-c1cc(C(=O)NCCN3CCOCC3)ccc1C2=O,,7.55,1,7.55,7.55,Ki,F,assay format,other,8,H,2010,
CHEMBL1088533,CHEMBL1088533,Nc1nc(-c2ccc(F)cc2)c2c(n1)-c1cc(CNN3CCCC3)ccc1C2=O,,7.89,1,7.89,7.89,Ki,F,assay format,other,8,H,2010,
CHEMBL1088665,CHEMBL1088665,CN1CCN(NCc2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,,8.03,1,8.03,8.03,Ki,F,assay format,other,8,H,2010,
CHEMBL1088683,CHEMBL1088683,CN(C)CCN(C)Cc1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,,8.11,1,8.11,8.11,Ki,F,assay format,other,8,H,2010,
CHEMBL1088710,CHEMBL1088710,CN(C)CCOc1ccc2c(c1)-c1nc(N)nc(-c3ccccc3)c1C2=O,,7.76,1,7.76,7.76,Ki,F,assay format,other,8,H,2010,
CHEMBL1089131,CHEMBL1089131,CCn1cc2c(nc(N)n3nc(-c4ccc(Cl)cc4)nc23)n1,,6.07,1,6.07,6.07,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1089904,CHEMBL1089904,Cn1cc2c(nc(NC(=O)c3ccccc3)n3nc(-c4ccccc4)nc23)n1,,6.49,1,6.49,6.49,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1090489,CHEMBL1090489,Cn1cc2c(nc(N)n3nc(-c4ccc(F)cc4)nc23)n1,,6.45,1,6.45,6.45,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1090575,CHEMBL1090575,S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccccc1,,8.96,1,8.96,8.96,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1090576,CHEMBL1090576,Fc1ccc(-n2c(=S)sc3c2ncn2nc(-c4ccco4)nc32)cc1,,8.7,1,8.7,8.7,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1090577,CHEMBL1090577,S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccc(Cl)cc1,,9.82,1,9.82,9.82,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1090578,CHEMBL1090578,S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1cccc(Cl)c1,,10.42,1,10.42,10.42,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1091031,CHEMBL1091031,Cn1cc2c(nc(N)n3nc(-c4ccccc4)nc23)n1,,6.92,1,6.92,6.92,Ki,B,cell-based format,cell_based,9,D,2010,
CHEMBL1091268,CHEMBL1091268,Cn1cc2c(nc(NC(=O)Cc3ccccc3)n3nc(-c4ccccc4)nc23)n1,,6.11,1,6.11,6.11,Ki,B,cell-based format,cell_based,9,D,2010,
