molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL256331,CHEMBL256331,Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,,9.3,1,9.3,9.3,Ki,B,cell-based format,cell_based,9,D,2008,,478.52800000000025,4.065760000000003,98.31,1,7,8,4,4,0.28,0.4076857635569065
CHEMBL5778791,CHEMBL5778791,Cc1cnc2ccc(-c3c(-c4ncco4)nc(N)n4nc(C[C@@H]5CCOC5)nc34)cn12,,9.3,1,9.3,9.3,IC50,B,assay format,other,9,D,2020,,416.4450000000002,2.5636200000000002,121.66,1,8,4,6,5,0.2857142857142857,0.47432513484482397
CHEMBL256332,CHEMBL256332,Cc1cc(C)n(-c2cc(NC(=O)COc3cc(F)cc(CN4CCCC4)c3)nc(-c3ccc(C)o3)n2)n1,,9.3,1,9.3,9.3,Ki,B,cell-based format,cell_based,9,D,2008,,504.5660000000004,4.599960000000004,98.31,1,7,8,5,4,0.3333333333333333,0.3744678525756682
CHEMBL5742864,CHEMBL5742864,Cc1cnc2ccc(-c3c(-c4ncco4)nc(N)n4nc(C[C@@H]5CCCO5)nc34)cn12,,9.3,1,9.3,9.3,IC50,B,assay format,other,9,D,2020,,416.4450000000002,2.7061200000000003,121.66,1,8,4,6,5,0.2857142857142857,0.47451951619981575
CHEMBL240213,CHEMBL240213,Nc1nc2c(cnn2CCN2CCN(c3ccc(Cl)cc3)CC2)c2nc(-c3ccco3)nn12,,9.3,1,9.3,9.3,Ki,B,single protein format,single_protein,9,D,2007,,463.9330000000002,2.791800000000001,106.53999999999999,1,8,5,6,5,0.2727272727272727,0.4237609551329475
CHEMBL5945954,CHEMBL5945954,Cc1cc(-c2c(-c3ccc(F)cc3)nc(N)n3cnnc23)cc(C)n1,,9.28,2,9.28,9.28,IC50,B,assay format,other,9,D,2022,,334.35800000000006,3.191440000000001,81.99,1,5,2,4,4,0.1111111111111111,0.6086250664621285
CHEMBL4873266,CHEMBL4873266,Cn1cc(-c2c(-c3ccccc3)nc(N)n3nc([C@H](O)c4ncccc4F)nc23)ccc1=O,,9.28,1,9.28,9.28,IC50,F,cell-based format,cell_based,9,D,2021,,443.4420000000001,2.3549999999999995,124.22,2,7,4,5,5,0.08695652173913043,0.4368767124219644
CHEMBL483688,CHEMBL483688,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(Cl)cc5)CC4)cc3)[nH]c2c1=O,,9.26,1,9.26,9.26,Ki,F,assay format,other,9,D,2022,,529.0220000000003,2.6542000000000003,124.15999999999997,2,6,6,5,4,0.2916666666666667,0.39628305947772785
CHEMBL5980717,CHEMBL5980717,Cc1cc(-c2c(-c3cccc(F)c3)nc(N)n3cnnc23)cc(C(F)(F)F)n1,,9.26,2,9.26,9.26,IC50,B,assay format,other,9,D,2022,,388.32800000000003,3.9018200000000016,81.99,1,5,2,4,4,0.1111111111111111,0.5268759132629857
CHEMBL521356,CHEMBL521356,CC(=O)Nc1cc(-c2cccc(N3CCCCC3)n2)nc(-n2nc(C)cc2C)n1,,9.25,1,9.25,9.25,Ki,B,cell-based format,cell_based,9,D,2008,,391.47900000000004,3.2898400000000017,88.83,1,6,4,4,3,0.38095238095238093,0.73409722510952
CHEMBL3291301,CHEMBL3291301,C#CCn1c(Br)nc2c(N)nc(C#CCCCCCC)nc21,,9.25,1,9.25,9.25,Ki,B,cell-based format,cell_based,9,D,2014,,360.25900000000024,3.126100000000002,69.62,1,4,5,2,2,0.4375,0.5053430011253814
CHEMBL5413330,CHEMBL5413330,COc1cccc2c1nc(N)n1nc(C3CC3c3ccc4c(c3)CCNC4)nc21,,9.24,2,8.96,9.52,IC50,B;F,assay format;cell membrane format,other,9,D,2023;2024,,386.4590000000002,2.785100000000001,90.36,2,6,3,6,4,0.3181818181818182,0.5626957564269806
CHEMBL1093203,CHEMBL1093203,S=c1sc2c(ncn3nc(-c4ccco4)nc23)n1-c1ccc(I)cc1,,9.24,1,9.24,9.24,Ki,B,cell-based format,cell_based,9,D,2010,,477.31200000000007,4.723790000000002,61.15,0,6,2,5,5,0.0,0.27207041854171227
