molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL5272858,CHEMBL5272858,C=CC(=O)Nc1cc(Nc2ncc(Br)c(Nc3ccc4ccn(C)c4c3)n2)ccc1N1CCN(C)CC1,,6.97,2,6.38,7.56,IC50,B,assay format,other,9,D,2017,
CHEMBL5273000,CHEMBL5273000,COc1cc2c(Nc3ccc(Oc4cccc(F)c4)cc3)ncnc2cc1OCC1CCN(C)CC1,,7.44,1,7.44,7.44,IC50,B,assay format,other,9,D,2022,
CHEMBL5273197,CHEMBL5273197,C=CC(=O)N1CCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cc1c(OCCCF)cc2F,,8.55,2,7.88,9.22,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5273261,CHEMBL5273261,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC[C@H]2CCCN2C)CC1,,7.08,1,7.08,7.08,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5273342,CHEMBL5273342,COc1cc2c(Nc3ccc(Oc4cccc(C)c4)cc3)ncnc2cc1OCC1CCN(C)CC1,,6.45,1,6.45,6.45,IC50,B,assay format,other,9,D,2022,
CHEMBL5273438,CHEMBL5273438,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC3CCC3)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,,7.08,1,7.08,7.08,IC50,B,cell-based format,cell_based,9,D,2023,
CHEMBL5273525,CHEMBL5273525,C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(OC)c5ccsc5c4)nn32)CC1,,7.0,1,7.0,7.0,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL5273741,CHEMBL5273741,COc1ccc2nc(Cl)c(C3CC(c4ccc(C)cc4)=NN3c3nc(-c4ccc(F)cc4)cs3)cc2c1,,7.5,1,7.5,7.5,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5273791,CHEMBL5273791,CC(C)n1nc(N2CCOCC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,,7.425,6,6.07,8.68,IC50;Ki,B,cell-based format;single protein format,mixed,9,D,2016,
CHEMBL5274133,CHEMBL5274133,CN1CCN(c2ccc(Nc3ncc(Br)c(Nc4ccc5c(c4)CCC5)n3)cc2)CC1,,7.46,1,7.46,7.46,IC50,B,assay format,other,9,D,2017,
CHEMBL5274166,CHEMBL5274166,CC(C)n1cc(C(N)=O)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,,8.92,5,8.11,9.46,Ki,B,single protein format,single_protein,9,D,2016,
