molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL1173260,CHEMBL1173260,Oc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1F,,6.05,1,6.05,6.05,IC50,B,microsome format,other,8,H,2010,,279.314,4.184100000000003,33.120000000000005,1,2,3,3,3,0.05555555555555555,0.7796948190146895
CHEMBL460291,CHEMBL460291,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,LACIDIPINE,6.05,1,6.05,6.05,IC50,B,cell-based format,cell_based,8,H,,3,455.5510000000002,4.402500000000004,90.92999999999999,1,7,7,2,1,0.4230769230769231,0.3700735420849879
CHEMBL456807,CHEMBL456807,NNc1ccccc1,PHENYLHYDRAZINE,6.05,1,6.05,6.05,IC50,B,cell-based format,cell_based,8,H,,,108.14399999999998,0.9722000000000002,38.05,2,2,1,1,1,0.0,0.4153026226145051
CHEMBL64391,CHEMBL64391,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,ITRACONAZOLE,6.05,1,6.05,6.05,IC50,B,cell-based format,cell_based,8,H,,4,705.6470000000002,5.5773000000000055,104.70000000000002,0,9,11,7,5,0.37142857142857144,0.1743942883815827
CHEMBL5939079,CHEMBL5939079,CNC[C@H](c1ccc2ccccc2c1)[C@H](N)c1ccccc1,,6.03,1,6.03,6.03,IC50,B,assay format,other,9,D,2018,,290.41,3.842800000000002,38.05,2,2,5,3,3,0.2,0.7489326937013924
CHEMBL269732,CHEMBL269732,C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,TACROLIMUS ANHYDROUS,6.0,1,6.0,6.0,IC50,B,cell-based format,cell_based,8,H,,4,804.0310000000001,4.639000000000004,178.35999999999996,3,12,7,4,0,0.7727272727272727,0.18495553644513674
CHEMBL553025,CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,VINORELBINE,6.0,1,6.0,6.0,IC50,B,cell-based format,cell_based,8,H,,4,778.9469999999999,4.753600000000004,133.87,2,11,7,9,3,0.5333333333333333,0.1956898904603122
CHEMBL4639128,CHEMBL4639128,COCc1nc2cnc3cc(-c4c(C)noc4C)c(OC[C@H]4CCNC4)cc3c2n1[C@H](C)c1ccccc1,GSK778,6.0,1,6.0,6.0,IC50,B,single protein format,single_protein,9,D,2021,,511.6260000000003,5.600340000000005,87.23000000000002,1,7,8,6,5,0.36666666666666664,0.29011256461158264
CHEMBL4555459,CHEMBL4555459,O=C(Nc1cccc([C@H]2CCCN(c3ncnc4[nH]ccc34)C2)c1)Nc1ccccc1N1CCCC1,,6.0,1,6.0,6.0,IC50,B,single protein format,single_protein,9,D,2019,,481.60400000000027,5.5861000000000045,89.17999999999999,3,5,5,6,4,0.32142857142857145,0.34597096828435003
CHEMBL442,CHEMBL442,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,ERGOTAMINE,6.0,1,6.0,6.0,IC50,B,cell-based format,cell_based,8,H,,4,581.6730000000001,1.990800000000002,118.21000000000001,3,6,4,8,3,0.42424242424242425,0.4340104045325293
CHEMBL3787564,CHEMBL3787564,CC1(C)CCC(C)(C)c2cc(C(=O)COc3ccc(C(=O)O)cc3)ccc21,,6.0,1,6.0,6.0,IC50,B,assay format,other,9,D,2018,,366.4570000000001,4.995500000000004,63.60000000000001,1,3,5,3,2,0.391304347826087,0.7568531271070331
CHEMBL116,CHEMBL116,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,AMPRENAVIR,6.0,1,6.0,6.0,IC50,B,cell-based format,cell_based,8,H,,4,505.63700000000034,2.4028,131.19,3,7,11,3,2,0.48,0.3997403747719006
CHEMBL115769,CHEMBL115769,COc1cc(N)[nH]c2nc(-c3ccc(F)cc3)c(-c3ccncc3)c1-2,,6.0,1,6.0,6.0,IC50,B,cell-based format,cell_based,8,H,,,334.3540000000001,3.9734000000000016,76.82,2,4,3,4,2,0.05263157894736842,0.5941221265190098
CHEMBL275066,CHEMBL275066,c1ccc(-n2ccnc2)cc1,,6.0,1,6.0,6.0,IC50,B,single protein format,single_protein,8,H,2015,,144.177,1.8722999999999999,17.82,0,1,1,2,2,0.0,0.5970666437894959
