molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL594187,CHEMBL594187,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(C)=C/c1ccccc1)c1ccc(=O)[nH]c1C2,,8.79,1,8.79,8.79,IC50,B,single protein format,single_protein,9,D,2009,,370.49600000000015,5.213100000000006,45.22,1,2,3,4,2,0.28,0.5846910696423107
CHEMBL595114,CHEMBL595114,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccccc1)c1ccc(=O)[nH]c1C2,,8.74,1,8.74,8.74,IC50,B,single protein format,single_protein,9,D,2009,,356.46900000000016,4.823000000000005,45.22,1,2,3,4,2,0.25,0.6216426639731301
CHEMBL2393109,CHEMBL2393109,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.735,2,8.53,8.94,IC50,B,single protein format,single_protein,9,D,2011,,626.245,8.036040000000007,95.15,4,5,14,5,4,0.3783783783783784,0.10641638493113885
CHEMBL3221007,CHEMBL3221007,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)c1C,,8.735,2,7.12,10.35,IC50,B,single protein format,single_protein,9,D,2011,,548.7750000000003,8.656540000000003,66.05000000000001,3,4,13,5,4,0.3888888888888889,0.14628994225952613
CHEMBL238063,CHEMBL238063,CC[C@H](C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CN1,,8.7,1,8.7,8.7,IC50,B,single protein format,single_protein,9,D,2007,,497.7680000000003,4.921900000000004,64.93,2,5,4,6,0,0.9354838709677419,0.5785343881511188
CHEMBL238062,CHEMBL238062,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CN1,,8.7,1,8.7,8.7,IC50,B,single protein format,single_protein,9,D,2007,,483.74100000000027,4.531800000000004,64.93,2,5,3,6,0,0.9333333333333333,0.6189505353827702
CHEMBL3752467,CHEMBL3752467,c1ccc2oc(CNCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,,8.67,2,8.66,8.68,Ki,B,single protein format,single_protein,9,D,2016,,441.6190000000002,7.012000000000007,50.09,2,4,11,5,4,0.41379310344827586,0.24576008846155442
CHEMBL86868,CHEMBL86868,Cc1cccc(C(=O)C(F)(F)F)c1,,8.62,1,8.62,8.62,Ki,B,single protein format,single_protein,9,D,1993,,188.14799999999997,2.7400200000000012,17.07,0,1,1,1,1,0.2222222222222222,0.619052173295647
CHEMBL107516,CHEMBL107516,Nc1c2c(nc3cccc(Cl)c13)CCCCC2,,8.62,1,8.62,8.62,IC50,B,single protein format,single_protein,9,D,2001,,246.7409999999999,3.739300000000002,38.91,1,2,0,3,2,0.35714285714285715,0.7195435136309609
CHEMBL3217792,CHEMBL3217792,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.57,2,8.15,8.99,IC50,B,single protein format,single_protein,9,D,2011,,598.1909999999999,7.255840000000006,95.15,4,5,12,5,4,0.34285714285714286,0.12897843715544965
