molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL219316,CHEMBL219316,COc1cc(CCC(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,,6.99,1,6.99,6.99,IC50,B,single protein format,single_protein,9,D,2006,
CHEMBL219550,CHEMBL219550,COc1cc(C(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,,7.74,1,7.74,7.74,IC50,B,single protein format,single_protein,9,D,2006,
CHEMBL219569,CHEMBL219569,COc1cc(C(=O)NCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,,7.6,1,7.6,7.6,IC50,B,single protein format,single_protein,9,D,2006,
CHEMBL219911,CHEMBL219911,COc1cc(CCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,,7.4,1,7.4,7.4,IC50,B,single protein format,single_protein,9,D,2006,
CHEMBL220141,CHEMBL220141,COc1cc(CCC(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,,7.16,1,7.16,7.16,IC50,B,single protein format,single_protein,9,D,2006,
CHEMBL235548,CHEMBL235548,CC[C@H](C)C1=N[C@H]2CC=C3C[C@H]4C(=O)C[C@]5(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]5(C)[C@@H]4CC[C@H]3[C@]2(C)CN1,,6.35,1,6.35,6.35,IC50,B,single protein format,single_protein,9,D,2007,
CHEMBL235565,CHEMBL235565,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)COc1ccc(C=O)cc1,,6.55,1,6.55,6.55,IC50,B,single protein format,single_protein,8,H,2007,
CHEMBL237870,CHEMBL237870,CN[C@@H](C)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC[C@@H]5N=C(C(C)C)OC[C@]54C)C[C@H]3C(=O)C[C@]12C,,6.31,1,6.31,6.31,IC50,B,single protein format,single_protein,9,D,2007,
CHEMBL238062,CHEMBL238062,CC(C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CN1,,8.7,1,8.7,8.7,IC50,B,single protein format,single_protein,9,D,2007,
CHEMBL238063,CHEMBL238063,CC[C@H](C)C1=N[C@H]2CC[C@]34C[C@]35C(=O)C[C@]3(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]3(C)[C@@H]5CC[C@H]4[C@]2(C)CN1,,8.7,1,8.7,8.7,IC50,B,single protein format,single_protein,9,D,2007,
CHEMBL2390978,CHEMBL2390978,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.53,1,7.53,7.53,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393089,CHEMBL2393089,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.79,1,7.79,7.79,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393105,CHEMBL2393105,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.48,1,7.48,7.48,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393106,CHEMBL2393106,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.890000000000001,2,7.87,7.91,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393107,CHEMBL2393107,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.475,2,7.43,9.52,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393108,CHEMBL2393108,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.99,1,8.99,8.99,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393109,CHEMBL2393109,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.735,2,8.53,8.94,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393110,CHEMBL2393110,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.595,2,7.38,7.81,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393111,CHEMBL2393111,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.33,2,8.13,8.53,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393224,CHEMBL2393224,Cc1cccc(Nc2ccccc2C(=O)NCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.09,2,8.0,8.18,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393225,CHEMBL2393225,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.14,2,8.1,8.18,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393226,CHEMBL2393226,Cc1cccc(Nc2ccccc2C(=O)NCCCCCC(=O)NCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,7.915,2,7.87,7.96,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393227,CHEMBL2393227,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,9.065000000000001,2,8.83,9.3,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393228,CHEMBL2393228,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.165,2,8.16,8.17,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL2393229,CHEMBL2393229,Cc1cccc(Nc2ccccc2C(=O)NCCCCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.92,2,8.73,9.11,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL241536,CHEMBL241536,C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC[C@@H]5N=C(C(C)(C)C)OC[C@]54C)C[C@H]3C(=O)C[C@]12C)N(C)C,,6.43,1,6.43,6.43,IC50,B,single protein format,single_protein,9,D,2007,
CHEMBL245079,CHEMBL245079,CC1=C[C@H]2Cc3[nH]c(=O)ccc3[C@]3(C1)NCCC[C@H]23,HUPERZINE B,6.48,1,6.48,6.48,Ki,B,single protein format,single_protein,9,D,2008,
CHEMBL3215535,CHEMBL25412,c1ccc(CN2CCC(CCNc3ccc(-c4ccccc4)nn3)CC2)cc1,,6.92,1,6.92,6.92,IC50,B,single protein format,single_protein,9,D,1999,
CHEMBL266045,CHEMBL266045,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC,,7.3,1,7.3,7.3,IC50,B,single protein format,single_protein,9,D,2006,
CHEMBL278020,CHEMBL278020,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,NEOSTIGMINE,8.34,1,8.34,8.34,IC50,B,single protein format,single_protein,9,D,2011,4
CHEMBL296834,CHEMBL296834,O=C(O)CCC(=O)Nc1cccc(C(=O)O)c1,,7.03,1,7.03,7.03,IC50,B,single protein format,single_protein,9,D,2003,
CHEMBL315634,CHEMBL315634,CCc1cccc(C(=O)C(F)(F)F)c1,,9.41,1,9.41,9.41,Ki,B,single protein format,single_protein,9,D,1993,
CHEMBL3217792,CHEMBL3217792,Cc1cccc(Nc2ccccc2C(=O)NCCCC(=O)NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1C,,8.57,2,8.15,8.99,IC50,B,single protein format,single_protein,9,D,2011,
CHEMBL3221003,CHEMBL3221003,Clc1c2c(nc3ccccc13)CCCC2,,7.08,1,7.08,7.08,IC50,B,single protein format,single_protein,9,D,2011,
