molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL5278007,CHEMBL5278007,COc1ccc(-c2cc(=O)c3ccc(OCCN4CCC(C)CC4)cc3o2)cc1,,8.2,1,8.2,8.2,IC50,B,single protein format,single_protein,9,D,2018,
CHEMBL5278053,CHEMBL5278053,O=C(CCN1CCCC1)Nc1ccc2c(c1)CN1CCc3c([nH]c4ccccc34)C1=N2,,7.54,1,7.54,7.54,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5278087,CHEMBL5278087,Cc1ccc(-c2noc(-c3cccc(OCC4CCN(Cc5cccc(F)c5)CC4)c3)n2)cn1,,6.42,1,6.42,6.42,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5278147,CHEMBL5278147,COc1cc2c(cc1OC)/C(=N\NC(=O)C(C)c1ccc(CC(C)C)cc1)C(CC1CCN(Cc3ccccc3)CC1)C2,,7.82,1,7.82,7.82,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5278429,CHEMBL5278429,COc1ccc(-c2oc3cc(OC)c(I)cc3c(=O)c2O)cc1,,8.14,1,8.14,8.14,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5278549,CHEMBL5278549,Cc1ccc(-c2noc(-c3cccc(OCC4CCN(Cc5ccccc5)CC4)c3)n2)cn1,,6.13,1,6.13,6.13,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5278778,CHEMBL5278778,COc1ccc2c(c1)c(C=O)cn2CCCCCCCCCCN(C)Cc1ccc(O)cc1,,6.22,1,6.22,6.22,IC50,B,cell-based format,cell_based,9,D,2023,
CHEMBL5279409,CHEMBL5279409,O=C1Cc2cc(N3C(=O)c4ccccc4C3=O)ccc2CN1C(=O)c1ccccc1,,7.18,1,7.18,7.18,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5280639,CHEMBL5280639,COc1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H]3C(=O)N(CCC4CCN(Cc5ccccc5)CC4)CC(=O)N23)cc1,,7.51,1,7.51,7.51,IC50,B,single protein format,single_protein,9,D,2021,
CHEMBL5280980,CHEMBL5280980,C[n+]1ccc2c3ccccc3n(CCc3ccccc3)c2c1,,9.3,1,9.3,9.3,IC50,B,single protein format,single_protein,9,D,2021,
