molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL3318038,CHEMBL3318038,CCCCCCC(Sc1nc(Cl)cc(Nc2ccc(Nc3ccccc3)cc2)n1)C(=O)O,,7.16,3,7.0,7.17,EC50,B,cell-based format,cell_based,9,D,2014;2016,
CHEMBL3318039,CHEMBL3318039,CCCCCCC(Sc1nc(Cl)cc(Nc2ccc(C(=O)c3ccc(N)cc3)cc2)n1)C(=O)O,,6.855,2,6.55,7.16,EC50,B,cell-based format,cell_based,9,D,2014,
CHEMBL3318040,CHEMBL3318040,CCCCCCC(Sc1nc(Cl)cc(Nc2ccc(Oc3ccccc3)cc2)n1)C(=O)O,,6.6850000000000005,2,6.55,6.82,EC50,B,cell-based format,cell_based,9,D,2014,
CHEMBL3318041,CHEMBL3318041,CCCCCCC(Sc1nc(Cl)cc(Nc2ccc(Cc3ccccc3)cc2)n1)C(=O)O,,6.38,2,6.14,6.62,EC50,B,cell-based format,cell_based,9,D,2014,
CHEMBL332018,CHEMBL332018,CCCc1cc(C2CCC(F)(F)CC2)ccc1OCCCOc1cccc(C2OC(=O)NC2=O)c1,,6.23,1,6.23,6.23,IC50,B,single protein format,single_protein,8,H,2003,
CHEMBL332465,CHEMBL332465,CCCC(Cc1ccc(OC)c(C(=O)NCc2ccc(C(F)(F)F)cc2)c1)C(=O)O,,6.44,1,6.44,6.44,EC50,B,cell-based format,cell_based,9,D,2002,
CHEMBL3335660,CHEMBL3335660,Cc1ccc(NC(=O)c2ccccc2NC(=O)c2ccc(C(C)(C)C)cc2)cc1C(=O)O,,6.68,1,6.68,6.68,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3335661,CHEMBL3335661,COc1ccc(NC(=O)c2ccccc2NC(=O)c2ccc(C(C)(C)C)cc2)cc1C(=O)O,,6.13,1,6.13,6.13,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3354987,CHEMBL3354987,Cc1c(C(=O)O)cccc1-c1ccc(/C=C2/SC(=O)N(CC(=O)Nc3ccc(F)cc3)C2=O)o1,,9.8,1,9.8,9.8,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3354988,CHEMBL3354988,CCOC(=O)C1=C(Nc2ccc(OCC)cc2)S/C(=C/c2ccc(OCC(=O)O)c(OC)c2)C1=O,,7.92,1,7.92,7.92,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3354989,CHEMBL3354989,Cc1nc(-c2cccc(C(F)(F)F)c2)sc1CNCc1ccc(OC(C)(C)C(=O)O)cc1,,8.4,1,8.4,8.4,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3397563,CHEMBL3397563,CCCO/N=C(/c1ccccc1)c1ccc(OC(Cc2ccccc2)C(=O)O)cc1,,6.66,1,6.66,6.66,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3398430,CHEMBL3398430,CCOC(=O)N1C[C@H](CC(=O)O)[C@H](c2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)C1,,6.0,1,6.0,6.0,IC50,B,single protein format,single_protein,9,D,2015,
CHEMBL3398436,CHEMBL3398436,CCOC(=O)N1C[C@@H](Cc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)[C@@H](C(=O)O)C1,,7.385,4,6.58,8.52,EC50;IC50,B,cell-based format;single protein format,mixed,9,D,2015,
CHEMBL3398438,CHEMBL3398438,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)c1,,7.58,4,6.66,8.4,EC50;IC50,B,cell-based format;single protein format,mixed,9,D,2015,
CHEMBL3398439,CHEMBL3398439,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@H]2CN(C(=O)Oc3ccccc3)C[C@H]2C(=O)O)c1,,6.1,2,6.02,6.18,EC50;IC50,B,cell-based format;single protein format,mixed,9,D,2015,
CHEMBL3398440,CHEMBL3398440,CCOC(=O)N1C[C@H](Cc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)[C@@H](C(=O)O)C1,,6.82,1,6.82,6.82,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3398442,CHEMBL3398442,CCOC(=O)N1C[C@@H](Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)[C@@H](C(=O)O)C1,,8.22,1,8.22,8.22,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3398443,CHEMBL3398443,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)cc1,,7.525,4,6.21,9.0,EC50;IC50,B,cell-based format;single protein format,mixed,9,D,2015,
CHEMBL3398444,CHEMBL3398444,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2CN(c3ccccc3)C[C@@H]2C(=O)O)c1,,7.35,4,7.16,7.7,EC50;IC50,B,cell-based format;single protein format,mixed,9,D,2015,
CHEMBL3398445,CHEMBL3398445,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@H]2CN(c3ccccc3)C[C@H]2C(=O)O)c1,,6.335,2,6.17,6.5,EC50;IC50,B,cell-based format;single protein format,mixed,9,D,2015,
CHEMBL3398446,CHEMBL3398446,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2CN(c3nccc(C(F)(F)F)n3)C[C@@H]2C(=O)O)c1,,7.775,2,7.7,7.85,EC50;IC50,B,cell-based format;single protein format,mixed,9,D,2015,
CHEMBL3398449,CHEMBL3398449,Cc1ccnc(N2C[C@@H](Cc3ccc(OCCc4nc(-c5ccccc5)oc4C)cc3)[C@@H](C(=O)O)C2)n1,,6.77,1,6.77,6.77,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3398451,CHEMBL3398451,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H]2CN(c3nccc(C(F)(F)F)n3)C[C@@H]2C(=O)O)cc1,,6.0,1,6.0,6.0,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3398455,CHEMBL3398455,CCOC(=O)N1C[C@@H](CCc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)[C@@H](C(=O)O)C1,,6.7,1,6.7,6.7,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3398456,CHEMBL3398456,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)c1,,8.1,1,8.1,8.1,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3398458,CHEMBL3398458,CCOC(=O)N1C[C@@H](CCc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)[C@@H](C(=O)O)C1,,7.7,1,7.7,7.7,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3398459,CHEMBL3398459,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)cc1,,7.16,2,6.32,8.0,EC50;IC50,B,cell-based format;single protein format,mixed,9,D,2015,
CHEMBL3398460,CHEMBL3398460,CCOC(=O)N1C[C@H](CCc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)[C@@H](C(=O)O)C1,,8.0,1,8.0,8.0,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3398461,CHEMBL3398461,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC[C@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)cc1,,6.01,1,6.01,6.01,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3398462,CHEMBL3398462,CCOC(=O)N1C[C@H](CC(=O)O)[C@@H](Cc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)C1,,8.22,1,8.22,8.22,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3398463,CHEMBL3398463,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2CC(=O)O)c1,,6.07,1,6.07,6.07,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL340011,CHEMBL340011,CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc1ccc(F)cc1,,6.39,1,6.39,6.39,EC50,F,cell-based format,cell_based,8,H,1999,
CHEMBL343210,CHEMBL343210,Cc1cc(-c2nc(CCOc3ccc(C[C@H](Nc4ccccc4C(=O)c4ccccc4)C(=O)O)cc3)c(C)s2)no1,,6.75,1,6.75,6.75,Ki,B,single protein format,single_protein,8,H,1998,
CHEMBL344282,CHEMBL344282,Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)n(C)c2=O)cc1C,,8.16,2,7.92,8.4,EC50;IC50,B;F,assay format;single protein format,mixed,9,D,2003,
CHEMBL345009,CHEMBL345009,CCO[C@@H](Cc1ccc(OC/C=C/C#Cc2cccc(C#C/C=C/COc3ccc(C[C@H](OCC)C(=O)O)cc3)c2)cc1)C(=O)O,,6.52,1,6.52,6.52,EC50,B,single protein format,single_protein,9,D,2003,
CHEMBL345721,CHEMBL345721,CCCn1c(CCCc2ccc(OC(C)(C)C(=O)O)cc2)nn(Cc2cccc(OC)c2)c1=O,,7.615,2,7.51,7.72,EC50;IC50,B;F,assay format;single protein format,mixed,9,D,2003,
CHEMBL355695,CHEMBL355695,CCO[C@@H](Cc1ccc(OCCn2c3ccc(Br)cc3c3cc(Br)ccc32)cc1)C(=O)O,,6.66,1,6.66,6.66,EC50,F,assay format,other,8,H,2002,
CHEMBL356170,CHEMBL356170,CCCn1c(CCCc2ccc(OC(C)(C)C(=O)O)cc2)nn(C(C)c2ccccc2)c1=O,,6.66,2,6.66,6.66,EC50;IC50,B;F,assay format;single protein format,mixed,9,D,2003,
CHEMBL356382,CHEMBL356382,COc1ccc(-c2nc(CCOc3ccc(C[C@H](Nc4ccccc4C(=O)c4ccccc4)C(=O)O)cc3)c(C)o2)cc1,,6.6899999999999995,2,6.41,6.97,EC50;Ki,B;F,assay format;single protein format,mixed,8,H,1998,
CHEMBL358379,CHEMBL358379,Cc1sc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,,6.9,1,6.9,6.9,Ki,B,single protein format,single_protein,8,H,1998,
CHEMBL3780740,CHEMBL3585580,COc1ccc(Oc2cc(N(C)CCOc3ccc(CC4SC(=O)NC4=O)cc3)ncn2)cc1,LOBEGLITAZONE SULFATE,7.7,1,7.7,7.7,IC50,B,single protein format,single_protein,9,D,2016,3
CHEMBL3601087,CHEMBL3601087,CC(C)(C)c1ccc(CNC(=O)c2ccc(NC(=O)c3cccc(CN4C(=O)OC[C@H]4Cc4ccccc4)c3)cc2)cc1,,6.17,1,6.17,6.17,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3601089,CHEMBL3601089,CCCCCNC(=O)c1ccc(NC(=O)c2cccc(CN3C(=O)OC[C@H]3Cc3ccccc3)c2)cc1,,6.09,1,6.09,6.09,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3601093,CHEMBL3601093,CC(C)(C)c1ccc(CNC(=O)c2ccc(NC(=O)c3cccc(CN4C(=O)OC[C@@H]4Cc4ccccc4)c3)cc2)cc1,,6.12,1,6.12,6.12,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3601096,CHEMBL3601096,C[C@@H](Cc1cccc(NC(=O)c2ccc(NC(=O)Cc3ccc(C(C)(C)C)cc3)cc2)c1)C(=O)N1C(=O)OC[C@H]1Cc1ccccc1,,6.01,1,6.01,6.01,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3601098,CHEMBL3601098,C[C@@H](Cc1cccc(NC(=O)c2ccc(NC(=O)Cc3ccc(C(C)(C)C)cc3)cc2)c1)C(=O)O,,6.06,1,6.06,6.06,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL3601099,CHEMBL3601099,CCCCCC(=O)Nc1ccc(C(=O)Nc2cccc(C[C@H](C)C(=O)O)c2)cc1,,6.01,1,6.01,6.01,EC50,B,cell-based format,cell_based,9,D,2015,
CHEMBL360231,CHEMBL360231,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OCC4CCC4)cc3Cl)cc2O1,,6.63,2,6.41,6.85,EC50;IC50,B;F,cell-based format;single protein format,mixed,9,D,2005,
CHEMBL360240,CHEMBL360240,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OCC(F)(F)F)cc3Cl)cc2O1,,7.18,2,6.96,7.4,EC50;IC50,B;F,cell-based format;single protein format,mixed,9,D,2005,
CHEMBL360246,CHEMBL360246,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccc(F)cc4)cc3Cl)cc2O1,,7.029999999999999,2,6.85,7.21,EC50;IC50,B;F,cell-based format;single protein format,mixed,9,D,2005,
CHEMBL360552,CHEMBL360552,CCO[C@@H](Cc1ccc(OC/C=C(/C)C#Cc2ccccc2)cc1)C(=O)O,,6.369999999999999,2,6.22,6.52,EC50,B,single protein format,single_protein,9,D,2005,
CHEMBL360992,CHEMBL360992,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OC(F)(F)F)cc3Cl)cc2O1,,7.470000000000001,2,7.24,7.7,EC50;IC50,B;F,cell-based format;single protein format,mixed,9,D,2005,
CHEMBL361166,CHEMBL361166,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C(C)C)cc3Cl)cc2O1,,7.52,2,7.42,7.62,EC50;IC50,B;F,cell-based format;single protein format,mixed,9,D,2005,
CHEMBL361424,CHEMBL361424,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(OC(F)(F)F)cc3Cl)cc2O1,,7.825,2,7.43,8.22,EC50;IC50,B;F,cell-based format;single protein format,mixed,9,D,2005,
CHEMBL362759,CHEMBL362759,Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(CC(C)(Oc2ccc(C(C)(C)C)cc2)C(=O)O)cc1,,6.645,2,6.58,6.71,EC50;IC50,B,single protein format,single_protein,9,D,2004,
CHEMBL363006,CHEMBL363006,CC(C)[C@@]1(C(=O)O)Cc2cc(OCCOc3ccc(OC(F)(F)F)cc3Cl)ccc2O1,,6.835,2,6.43,7.24,EC50,F,assay format,other,8;9,D;H,2005,
CHEMBL363018,CHEMBL363018,Cc1ccc(OC(C)(Cc2ccc(OCCc3nc(-c4ccc(-c5ccccc5)cc4)oc3C)cc2)C(=O)O)cc1,,6.92,2,6.43,7.41,EC50;IC50,B,single protein format,single_protein,9,D,2004,
CHEMBL363532,CHEMBL363532,CO[C@@H](Cc1ccc(OCCCOc2ccc(C(=O)c3ccccc3)cc2)cc1)C(=O)O,,6.33,1,6.33,6.33,IC50,B,single protein format,single_protein,9,D,2005,
CHEMBL363780,CHEMBL363780,CC(C)(C)C1(C(=O)O)Cc2cc(OCCCOc3ccc(CC(F)(F)F)cc3Cl)ccc2O1,,8.084999999999999,2,7.47,8.7,EC50,F,assay format,other,8;9,D;H,2005,
CHEMBL364274,CHEMBL364274,CCCc1cc2c(oc(=O)n2CC2CC2)c(CCC)c1O[C@H](C(=O)O)c1ccc(C(C)C)cc1,,6.89,1,6.89,6.89,IC50,B,single protein format,single_protein,9,D,2005,
CHEMBL364378,CHEMBL364378,CCCc1cc2c(oc(=O)n2CC)c(CCC)c1O[C@H](C(=O)O)c1ccc(C(C)C)cc1,,6.835,2,6.54,7.13,EC50;IC50,B;F,assay format;single protein format,mixed,9,D,2005,
CHEMBL364467,CHEMBL364467,CCCc1cc(C(=O)CC)cc(CCC)c1OC(C(=O)O)c1ccccc1,,7.145,2,7.0,7.29,EC50;IC50,B;F,assay format;single protein format,mixed,9,D,2005,
CHEMBL364774,CHEMBL364774,CCCc1cc2c(C(F)(F)F)noc2c(CCC)c1OC(C)(CC)C(=O)O,,6.5600000000000005,2,6.12,7.0,EC50;IC50,B,single protein format,single_protein,9,D,2005,
CHEMBL365097,CHEMBL365097,CCCc1cc2c(=O)n(C(C)C)oc2c(CCC)c1O[C@H](C(=O)O)c1ccc(CC(C)C)cc1,,6.1,1,6.1,6.1,IC50,B,single protein format,single_protein,9,D,2005,
CHEMBL366138,CHEMBL366138,Cc1ccc(OC(C)(Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)C(=O)O)cc1,,7.67,2,7.19,8.15,EC50;IC50,B,single protein format,single_protein,9,D,2004,
CHEMBL366145,CHEMBL366145,CC(C)[C@@]1(C(=O)O)Cc2cc(OCCCOc3ccc(OC(F)(F)F)cc3Cl)ccc2O1,,8.26,2,7.82,8.7,EC50,F,assay format,other,8;9,D;H,2005,
CHEMBL366207,CHEMBL366207,CCCc1cc(C(=O)c2ccccc2)cc(CCC)c1OC(C(=O)O)c1ccccc1,,6.1,1,6.1,6.1,IC50,B,single protein format,single_protein,9,D,2005,
CHEMBL366335,CHEMBL366335,Cc1oc(-c2cccc(-c3ccccc3)c2)nc1CCOc1ccc(CC(C)(Oc2ccc(C(C)(C)C)cc2)C(=O)O)cc1,,7.095,2,6.88,7.31,EC50;IC50,B,single protein format,single_protein,9,D,2004,
CHEMBL367002,CHEMBL367002,CCCc1c(OCCCCOc2ccc(C(=O)O)cc2)ccc2c(-c3ccccc3)noc12,,6.04,1,6.04,6.04,Ki,B,single protein format,single_protein,8,H,2003,
CHEMBL367019,CHEMBL367019,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(-c3ccccc3)noc12,,8.184999999999999,2,7.85,8.52,EC50;Ki,B;F,cell-based format;single protein format,mixed,8,H,2003,
CHEMBL367311,CHEMBL367311,CCCc1c(OCCCCOc2ccc(CC(=O)O)cc2)ccc2c(-c3ccccc3)noc12,,8.125,2,8.1,8.15,EC50;Ki,B;F,cell-based format;single protein format,mixed,8,H,2003,
CHEMBL367549,CHEMBL367549,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C(F)(F)F)cc3Cl)cc2O1,,7.245,2,7.05,7.44,EC50;IC50,B;F,cell-based format;single protein format,mixed,9,D,2005,
CHEMBL3678128,CHEMBL3678128,Cc1c(C)n(Cc2ccc(Cl)c(O[C@@H](C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,,6.03,1,6.03,6.03,IC50,B,cell-based format,cell_based,9,D,2023,
CHEMBL367891,CHEMBL367891,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCCC4)cc3Cl)cc2O1,,7.7250000000000005,2,7.4,8.05,EC50;IC50,B;F,cell-based format;single protein format,mixed,9,D,2005,
CHEMBL368371,CHEMBL368371,CCCc1c(OCCCCOc2ccc(C(C)(C)C(=O)O)cc2)ccc2c(-c3ccccc3)noc12,,8.17,2,7.64,8.7,EC50;Ki,B;F,cell-based format;single protein format,mixed,8,H,2003,
CHEMBL368793,CHEMBL368793,CCCc1c(OCCCOc2cccc(CCC(=O)O)c2)ccc2c(-c3ccccc3)noc12,,7.28,1,7.28,7.28,Ki,B,single protein format,single_protein,8,H,2003,
CHEMBL369053,CHEMBL369053,CCCc1c(OCCCCOc2cccc(C(=O)O)c2)ccc2c(-c3ccccc3)noc12,,8.19,2,8.1,8.28,EC50;Ki,B;F,cell-based format;single protein format,mixed,8,H,2003,
CHEMBL369289,CHEMBL369289,CCOc1ccc(OCCCOc2ccc3c(c2)O[C@@](C)(C(=O)O)CC3)c(Cl)c1,,6.66,1,6.66,6.66,EC50,F,cell-based format,cell_based,9,D,2005,
CHEMBL369607,CHEMBL369607,CCCc1c(OCCCCOc2ccc(OC(C)C(=O)O)cc2)ccc2c(-c3ccccc3)noc12,,7.665,2,7.33,8.0,EC50;Ki,B;F,cell-based format;single protein format,mixed,8,H,2003,
CHEMBL369725,CHEMBL369725,CCC(C)(C)c1ccc(OCCCOc2ccc3c(c2)O[C@@](C)(C(=O)O)CC3)c(Cl)c1,,8.275,2,8.15,8.4,EC50;IC50,B;F,cell-based format;single protein format,mixed,9,D,2005,
CHEMBL369930,CHEMBL369930,CCCCc1ccc(-c2nc(CCOc3ccc4c(c3)CCC4C(CC)C(=O)O)c(C)o2)cc1,,7.09,1,7.09,7.09,EC50,B,single protein format,single_protein,9,D,2006,
CHEMBL370021,CHEMBL370021,CCCc1cc(C(=O)CC)cc(CCC)c1O[C@H](C(=O)O)c1ccc(CC)cc1,,7.155,2,7.12,7.19,EC50;IC50,B;F,assay format;single protein format,mixed,9,D,2005,
CHEMBL370024,CHEMBL370024,CCC1(C(=O)O)Cc2ccc(OCCCOc3ccc(OC(F)(F)F)cc3Cl)cc2O1,,7.43,1,7.43,7.43,EC50,F,assay format,other,8,H,2005,
CHEMBL370186,CHEMBL370186,CCC(C(=O)O)C1CCc2cc(OCCc3nc(-c4ccc(C)c(C)c4)oc3C)ccc21,,7.42,1,7.42,7.42,EC50,B,single protein format,single_protein,9,D,2006,
