molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL3649674,CHEMBL3649674,NC1(c2ccc(-n3c(-c4ccccc4O)nc4ccc(-c5ccccc5)nc43)cc2)CCC1,,8.32,2,8.32,8.32,IC50,B,single protein format,single_protein,8;9,D;H,2014,,432.52700000000027,5.798000000000004,76.96,2,4,4,6,5,0.14285714285714285,0.37634935191376234
CHEMBL3957657,CHEMBL3957657,Cc1cc(-c2cn(CCN(C)C)c(C3CCN(c4ncnc(N)c4-c4cn[nH]c4)CC3)n2)ccc1F,,8.32,2,8.32,8.32,IC50,B,single protein format,single_protein,8,H,2015,,489.6030000000002,3.7055200000000017,104.77999999999999,2,7,7,5,4,0.38461538461538464,0.4077736245984917
CHEMBL6063748,CHEMBL6063748,CNC(=O)c1cc(OCC2CC2)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2n1,,8.32,1,8.32,8.32,IC50,B,single protein format,single_protein,8,H,2017,,467.5730000000002,4.5496000000000025,94.53999999999999,2,5,7,6,4,0.32142857142857145,0.4158503957387726
CHEMBL5069422,CHEMBL5069422,NC1(C(=O)N[C@@H](CCN2CCN(C(=O)CCOCCOCCOCCOCCOCCNc3cccc4c3C(=O)N(C3CCC(=O)NC3=O)C4=O)CC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,8.32,1,8.32,8.32,Kd,B,single protein format,single_protein,9,D,2022,,1044.6079999999997,2.28720000000001,265.21000000000004,5,17,27,8,4,0.5294117647058824,0.04237724088117331
CHEMBL3649680,CHEMBL3649680,COc1ccc(-c2nc3ccc(-c4cccc(N5CCOCC5)c4)nc3n2-c2ccc(C3(N)CCC3)cc2)cc1,,8.32,2,8.32,8.32,IC50,B,single protein format,single_protein,8;9,D;H,2014,,531.6600000000004,5.937600000000005,78.43,1,6,6,7,5,0.2727272727272727,0.29231695986287365
CHEMBL3701732,CHEMBL3701732,COc1cccc2c1-c1nc(-c3ccc(C4(N)CC(O)(C5CC5)C4)cc3)c(-c3ccccc3)n1CO2,,8.32,2,8.32,8.32,IC50,B,cell-based format,cell_based,8;9,D;H,2014,,479.5800000000002,5.3315000000000055,82.53000000000002,2,5,5,7,4,0.3,0.4042439854251276
CHEMBL3952378,CHEMBL3952378,Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(Cl)c4)cn3CCN3CCCC3)CC2)c1C1CCC1,,8.31,2,8.31,8.31,IC50,B,single protein format,single_protein,8,H,2015,,524.0880000000004,5.462100000000006,76.10000000000001,1,6,7,6,3,0.5357142857142857,0.4427924378945283
CHEMBL1773730,CHEMBL1773730,CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4Cl)c3)cc2s1,,8.31,1,8.31,8.31,IC50,B,cell-based format,cell_based,9,D,2011,,493.3970000000001,5.424300000000002,101.04999999999998,2,6,5,4,4,0.05,0.3615811226839311
CHEMBL2325996,CHEMBL2325996,NC1(C(=O)NC(CCCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,9,D,2013,,510.08600000000024,4.032600000000003,103.17000000000002,3,6,8,5,3,0.5185185185185185,0.42332018991750014
CHEMBL3672088,CHEMBL3672088,CSc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6cccc(C)n6)n5)CC4)cc3)c(-c3ccccc3)cn2n1,,8.3,2,8.3,8.3,IC50,B,cell-based format,cell_based,9,D,2015,,573.7300000000001,6.048320000000007,100.78,1,8,7,7,6,0.25,0.23053324481713403
CHEMBL4523032,CHEMBL4297188,Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,MIRANSERTIB,8.3,7,6.51,8.89,IC50,B,assay format;cell-based format;single protein format,mixed,9,D,2016;2022,2,432.5310000000003,5.069600000000003,95.64,2,5,4,6,5,0.14814814814814814,0.4133392868917088
CHEMBL1258552,CHEMBL1258552,N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,8,H,2010,,384.8710000000001,1.8298999999999999,91.14000000000001,2,5,4,4,3,0.3157894736842105,0.715672416786714
CHEMBL2325983,CHEMBL2325983,NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1,,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,9,D,2013,,424.93600000000015,3.1765000000000017,99.93,3,5,5,5,3,0.4090909090909091,0.5837001613099505
CHEMBL2016891,CHEMBL2016891,COC(=O)c1cc(NCCN2CCCC2)c(C)c(N2CCN(c3ncnc4[nH]nc(Br)c34)CC2)c1,,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,8,H,2012,,543.47,3.0447200000000008,102.51,2,9,7,5,3,0.5,0.4356556635413648
CHEMBL5946028,CHEMBL5946028,COCCOc1cc(C(N)=O)nn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,8,H,2017,,457.5340000000003,3.5253000000000014,117.75999999999999,2,6,8,5,4,0.2692307692307692,0.39098221251440907
CHEMBL3672084,CHEMBL3672084,CSc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2n1,,8.3,2,8.3,8.3,IC50,B,cell-based format,cell_based,9,D,2015,,531.6490000000001,4.959700000000004,100.78,1,8,7,7,6,0.1724137931034483,0.288639552114276
CHEMBL573778,CHEMBL573778,Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)cc4)c3)cc12,,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,8,H,2009,,438.32900000000006,4.039620000000002,89.71,2,5,6,4,4,0.19047619047619047,0.4744359647267379
CHEMBL3672480,CHEMBL3672480,N#Cc1cccc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)c1,,8.3,2,8.3,8.3,IC50,B,cell-based format,cell_based,9,D,2015,,441.53800000000024,5.939880000000006,80.0,1,4,4,6,5,0.13793103448275862,0.3742340900094348
CHEMBL1236822,CHEMBL1236822,NC[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ncnc3[nH]ccc23)CC1,,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,8,H,2010,,398.89800000000014,2.0774999999999997,91.14000000000001,2,5,5,4,3,0.35,0.6861690218412395
CHEMBL3699759,CHEMBL3699759,NC1(c2ccc(-c3nc4c(Br)cc(Cl)cn4c3-c3ccccc3)cc2)CCC1,,8.3,2,8.3,8.3,IC50,B,single protein format,single_protein,8;9,D;H,2015,,452.7830000000002,6.422100000000005,43.31999999999999,1,2,3,5,4,0.17391304347826086,0.38946922979612153
CHEMBL3672499,CHEMBL3672499,COc1cncc(-c2cnc3cc(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nn23)c1,,8.3,2,8.3,8.3,IC50,B,cell-based format,cell_based,9,D,2015,,447.54200000000026,5.471800000000005,78.33,1,5,5,6,5,0.17857142857142858,0.38639983186152693
CHEMBL1096626,CHEMBL1096626,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](N)c3ccccc3)cc21,GSK-938890A,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,8,H,2009,,447.49900000000014,2.2846,151.13000000000002,3,9,6,4,4,0.30434782608695654,0.3780275973797877
CHEMBL229855,CHEMBL229855,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)cc4)c3)cc12,,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,9,D,2007,,437.341,4.644620000000002,76.82,2,4,6,4,4,0.18181818181818182,0.4607431225574106
CHEMBL3672083,CHEMBL3672083,CSc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)c(-c3ccccc3)cn2n1,,8.3,2,8.3,8.3,IC50,B,cell-based format,cell_based,9,D,2015,,545.6760000000002,5.268120000000005,100.78,1,8,7,7,6,0.2,0.2709768496580992
CHEMBL3216643,CHEMBL281464,COc1ccc(O)c(C(=O)c2ccc(C(=O)O[C@@H]3CCCNCC3NC(=O)c3ccncc3)cc2)c1F,,8.3,1,8.3,8.3,IC50,B,single protein format,single_protein,8,H,2004,,507.51800000000026,2.8733000000000013,126.85000000000001,3,8,7,4,3,0.25925925925925924,0.3292347226798161
CHEMBL3672042,CHEMBL3672042,CCc1cnn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)nc12,,8.3,2,8.3,8.3,IC50,B,cell-based format,cell_based,9,D,2015,,526.6480000000003,5.713620000000005,87.89,1,6,7,7,6,0.21875,0.286557597003264
CHEMBL3900660,CHEMBL3900660,CCOc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CC2CNC2)CC1,,8.3,2,8.3,8.3,IC50,B,single protein format,single_protein,8,H,2015,,519.5470000000001,4.082300000000003,94.12,2,7,7,5,3,0.48,0.4545208882927839
CHEMBL3672051,CHEMBL3672051,COC(=O)c1cnn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)nc12,,8.3,2,8.3,8.3,IC50,B,cell-based format,cell_based,9,D,2015,,606.637,5.687800000000006,114.19,1,8,7,7,6,0.21212121212121213,0.2308056566815109
CHEMBL1773604,CHEMBL1773604,COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)cnc2Cl)cc1,,8.3,1,8.3,8.3,IC50,B,cell-based format,cell_based,9,D,2011,,488.9780000000002,4.779500000000003,110.28000000000002,2,7,6,4,4,0.09523809523809523,0.3777799827441244
CHEMBL3701777,CHEMBL3701777,CC1(O)CC(O)(c2ccc(-c3nc4n(c3-c3ccccc3)COc3ccc(C(=O)O)cc3-4)cc2)C1,,8.3,2,8.3,8.3,IC50,B,cell-based format,cell_based,8;9,D;H,2014,,468.50900000000024,4.664600000000003,104.81000000000002,3,5,4,6,4,0.21428571428571427,0.4022718147476569
