molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL5573043,CHEMBL5573043,CNCc1ccc(-n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C(F)(F)F)cn2)c(Cl)c1,,7.09,2,6.58,7.6,IC50,B,cell-based format;tissue-based format,cell_based,9,D,2024,
CHEMBL5573253,CHEMBL5573253,CN1CCC(n2cc(-c3nc(NC4CCN(S(C)(=O)=O)CC4)ncc3C(F)(F)F)cn2)CC1,,6.15,1,6.15,6.15,IC50,B,tissue-based format,other,9,D,2024,
CHEMBL5573816,CHEMBL5573816,CS(=O)(=O)N1CCC(Nc2ncc(C(F)(F)F)c(-c3cnn(CC(F)(F)F)c3)n2)CC1,,6.15,1,6.15,6.15,IC50,B,tissue-based format,other,9,D,2024,
CHEMBL5574741,CHEMBL5574741,Cn1cnc(S(=O)(=O)N2CCC(Nc3ncc(C#N)c(-c4cnn(CC(F)(F)F)c4)n3)CC2)c1,,7.395,2,6.94,7.85,IC50,B,cell-based format;tissue-based format,cell_based,9,D,2024,
CHEMBL5583697,CHEMBL5583697,Cn1cnc(S(=O)(=O)N2CCC(Nc3ncc(C(F)(F)F)c(-c4cnn(CC(F)(F)F)c4)n3)CC2)c1,,7.275,2,6.48,8.07,IC50,B,cell-based format;tissue-based format,cell_based,9,D,2024,
CHEMBL5589612,CHEMBL5589612,CO[C@@]1(C)[C@H](O)C(=O)C(C)=C2OC(=O)c3c(C)cc(O)c(C)c3O[C@@H]21,,6.02,3,6.0,6.19,IC50,B,cell-based format,cell_based,9,D,2024,
CHEMBL5590319,CHEMBL5590319,O=C(c1ccccc1[N+](=O)[O-])[C@H]1[C@H](c2cn(-c3ccccc3)nc2-c2ccccc2)[C@@H]2CC3CCCCC3N2[C@]12C(=O)Nc1ccc(Cl)cc12,,7.1,1,7.1,7.1,IC50,B,single protein format,single_protein,9,D,2024,
CHEMBL5591731,CHEMBL5591731,N#Cc1cnc(NC2CCN(S(=O)(=O)c3ccccn3)CC2)nc1-c1cnn(CC(F)(F)F)c1,,7.3149999999999995,2,6.78,7.85,IC50,B,cell-based format;tissue-based format,cell_based,9,D,2024,
CHEMBL5591779,CHEMBL5591779,CC(=O)N[C@H]1CC[C@H](c2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)CC1,,6.13,1,6.13,6.13,IC50,B,single protein format,single_protein,9,D,2024,
CHEMBL5592661,CHEMBL5592661,CS(=O)(=O)N1CCC(Nc2ncc(C(F)(F)F)c(-c3cnn(-c4ccc(C#N)cc4Cl)c3)n2)CC1,,7.185,2,6.52,7.85,IC50,B,cell-based format;tissue-based format,cell_based,9,D,2024,
