molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase,mw,clogp,tpsa,hbd,hba,rotb,n_rings,n_arom_rings,fsp3,qed
CHEMBL286437,CHEMBL286437,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2noc(Cc3ccc4ccccc4c3)n2)cc1,,6.26,1,6.26,6.26,IC50,B,cell-based format,cell_based,8,H,2000,,605.7200000000003,5.542100000000004,130.24,3,8,12,6,6,0.14705882352941177,0.1550805683126884
CHEMBL1258259,CHEMBL1258259,Cc1c(-c2ccccc2)sc2ncnc(N3CCC(NCC(O)COc4ccc(O)cc4)CC3)c12,,6.25,1,6.25,6.25,Ki,B,cell-based format,cell_based,9,D,2010,,490.62900000000025,4.370620000000003,90.74000000000001,3,8,8,5,4,0.3333333333333333,0.337848807840481
CHEMBL398557,CHEMBL398557,COc1ccc([C@H](Cc2ccccc2)NC[C@@H](O)Cc2ccc(O)c(NS(C)(=O)=O)c2)cc1OC,,6.25,1,6.25,6.25,Ki,B,cell-based format,cell_based,9,D,2007,,500.6170000000003,3.257900000000001,117.11999999999999,4,7,12,3,3,0.3076923076923077,0.2821101552591152
CHEMBL84190,CHEMBL84190,CCCCCCCCN1CCN(c2ccc(S(=O)(=O)Nc3ccc(CCNC[C@H](O)c4cccnc4)cc3)cc2)C1=O,,6.24,1,6.24,6.24,IC50,B,cell-based format,cell_based,8,H,1999,,593.7940000000003,5.350600000000006,114.87,3,6,17,4,3,0.4375,0.18187942762239057
CHEMBL251554,CHEMBL251554,COc1cccc([C@H](CCc2ccccc2)NC[C@H](O)Cc2ccc(O)c(NS(C)(=O)=O)c2)c1,,6.24,1,6.24,6.24,Ki,B,cell-based format,cell_based,9,D,2007,,484.6180000000002,3.639400000000001,107.88999999999999,4,6,12,3,3,0.3076923076923077,0.2924896437685437
CHEMBL269920,CHEMBL269920,Cc1cc(-c2ccc(CCNC[C@H](O)c3cccc(Cl)c3)cc2)ccc1C(=O)O,,6.24,1,6.24,6.24,EC50,F,cell-based format,cell_based,9,D,2008,,409.91300000000007,4.879320000000004,69.56,3,3,8,3,3,0.20833333333333334,0.4636240236383026
CHEMBL101521,CHEMBL101521,CS(=O)(=O)Nc1cc([C@@H](O)CNCC2CCN(c3ccc(C(=O)N[C@@H](CC(=O)O)C(=O)O)cc3)CC2)ccc1O,,6.24,1,6.24,6.24,EC50,F,cell-based format,cell_based,9,D,2002,,578.6440000000002,0.9610000000000005,205.59999999999997,7,9,13,3,2,0.4230769230769231,0.1666791407978692
CHEMBL52407,CHEMBL52407,CCCCCCCCc1nc(N2CCc3cc(S(=O)(=O)Nc4ccccc4)ccc32)no1,,6.24,1,6.24,6.24,IC50,B,cell-based format,cell_based,8,H,1999,,454.5960000000001,5.467600000000005,88.33,1,6,11,4,3,0.4166666666666667,0.3867026156993184
CHEMBL551832,CHEMBL551832,O=C(Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1)C(O)c1ccccc1,,6.23,1,6.23,6.23,EC50,F,cell-based format,cell_based,9,D,2009,,436.5080000000001,2.6363000000000003,111.05000000000001,5,6,11,3,3,0.24,0.2956627605263079
CHEMBL38569,CHEMBL38569,C[C@H](Cc1ccc(OCC(N)=O)cc1)NC[C@H](O)c1cccc(Cl)c1,,6.23,1,6.23,6.23,Ki,B,cell-based format,cell_based,9,D,1997,,362.8570000000001,2.4583000000000004,84.58,3,4,9,2,2,0.3157894736842105,0.6393825275241733
