molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL1160723,CHEMBL1160723,CC(C)NC[C@H](O)c1ccc(O)c(O)c1,LEVISOPRENALINE,7.36,5,7.28,8.1,EC50,B,cell-based format,cell_based,9,D,2014;2019,2
CHEMBL117405,CHEMBL117405,CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,,9.239999999999998,2,9.12,9.36,IC50;Ki,B,cell membrane format,other,8,H,,
CHEMBL443435,CHEMBL1185969,NS(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(NC=O)c2)c1,,7.6,1,7.6,7.6,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL445481,CHEMBL1186009,CS(=O)(=O)NC(=O)c1ccc(-c2ccc(CCNC[C@H](O)c3cccnc3)cc2)cc1OC1CCCCC1,,6.1,1,6.1,6.1,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL446806,CHEMBL1186040,CS(=O)(=O)NC(=O)c1ccc(-c2ccc(CCNC[C@H](O)c3cnccc3N)cc2)cc1OC1CCCCC1,,6.85,1,6.85,6.85,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL455773,CHEMBL1186241,CS(=O)(=O)NC(=O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1NC1CCCCC1,,6.05,1,6.05,6.05,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL456485,CHEMBL1186265,O=S(=O)(c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1)N1CCOCC1,,6.2,1,6.2,6.2,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL469610,CHEMBL1186557,CC(C)Oc1cc(-c2ccc(CCNC[C@H](O)c3cccnc3)cc2)ccc1C(=O)NS(C)(=O)=O,,6.89,1,6.89,6.89,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL470858,CHEMBL1186584,COc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)NS(C)(=O)=O,,6.14,1,6.14,6.14,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL471060,CHEMBL1186589,CC(C)Nc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)NS(C)(=O)=O,,6.58,1,6.58,6.58,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL472089,CHEMBL1186600,CCCCCOc1cc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)ccc1C(=O)NS(C)(=O)=O,,6.8,1,6.8,6.8,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL472090,CHEMBL1186601,CS(=O)(=O)NC(=O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1OC1CCCC1,,6.12,1,6.12,6.12,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL474393,CHEMBL1186678,CN(C)S(=O)(=O)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,,6.2,1,6.2,6.2,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL475389,CHEMBL1186722,NS(=O)(=O)c1ccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)cc1,,6.3,1,6.3,6.3,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL479341,CHEMBL1186804,CS(=O)(=O)NC(=O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1OC1CCCCCC1,,6.66,1,6.66,6.66,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL479342,CHEMBL1186805,CS(=O)(=O)NC(=O)c1ccc(-c2ccc(CCNC[C@H](O)c3ccccc3)cc2)cc1SC1CCCCC1,,6.08,1,6.08,6.08,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL479530,CHEMBL1186809,CC(C)Nc1cc(-c2ccc(CCNC[C@H](O)c3cccnc3)cc2)ccc1C(=O)NS(C)(=O)=O,,6.5,1,6.5,6.5,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL491891,CHEMBL1187156,CC(C)Sc1cc(-c2ccc(CCNC[C@H](O)c3cccnc3)cc2)ccc1C(=O)NS(C)(=O)=O,,6.62,1,6.62,6.62,EC50,F,cell-based format,cell_based,9,D,2009,
CHEMBL500782,CHEMBL1187371,O=S(=O)(NC1CCCCC1)c1cccc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)c1,,7.0,1,7.0,7.0,EC50,F,cell-based format,cell_based,9,D,2009,
