molecule_chembl_id,parent_molecule_chembl_id,canonical_smiles,pref_name,pchembl_median,pchembl_n,pchembl_min,pchembl_max,standard_types,assay_types,bao_labels,evidence_level,assay_confidence_scores,assay_relationship_types,document_years,max_phase
CHEMBL3799732,CHEMBL3799732,CCN(Cc1cc(=O)n2cc(C)sc2n1)c1ccc(F)cc1,,6.605,2,6.6,6.61,EC50,B,cell-based format,cell_based,9,D,2016,
CHEMBL3799878,CHEMBL3799878,Cc1sc2nc(Cn3nc(C(F)(F)F)cc3Cl)cc(=O)n2c1[C@@H]1C[C@H]1C#N,,6.645,2,6.15,7.14,EC50,B,cell-based format,cell_based,9,D,2016,
CHEMBL3800085,CHEMBL3800085,CCN(Cc1cc(=O)n2c(-c3cncnc3)c(C)sc2n1)c1ccc(F)cc1,,6.01,1,6.01,6.01,EC50,B,cell-based format,cell_based,9,D,2016,
CHEMBL3800532,CHEMBL3800532,CCN(Cc1cc(=O)n2nc(C)sc2n1)c1ccc(F)cc1,,6.08,1,6.08,6.08,EC50,B,cell-based format,cell_based,9,D,2016,
CHEMBL3800556,CHEMBL3800556,Cc1sc2nc(Cn3nc(C(F)(F)F)cc3Cl)cc(=O)n2c1[C@@H]1C[C@H]1CO,,7.07,2,6.82,7.32,EC50,B,cell-based format,cell_based,9,D,2016,
CHEMBL3800605,CHEMBL3800605,Cc1sc2nc(Cc3cccc(C(F)(F)F)c3F)cc(=O)n2c1C1CC1CO,,6.45,1,6.45,6.45,EC50,B,cell-based format,cell_based,9,D,2016,
CHEMBL384010,CHEMBL384010,CSc1c(C#N)c(-c2ccc(C(C)(C)C)cc2)c(C(=O)O)n1C,,6.175,2,6.17,6.18,EC50,F,cell-based format,cell_based,9,D,2006,
CHEMBL384271,CHEMBL384271,CCOc1ccccc1-c1ccc(-c2c(C#N)c(CC)n(C)c2C(=O)O)cc1,,7.26,2,7.08,7.44,EC50,F,cell-based format,cell_based,9,D,2006,
CHEMBL384402,CHEMBL384402,CCc1c(C#N)c(-c2ccc(-c3ccccc3Cl)cc2)c(C(=O)O)n1C,,7.32,2,7.26,7.38,EC50,F,cell-based format,cell_based,9,D,2006,
CHEMBL384847,CHEMBL384847,CCc1c(C#N)c(-c2ccc(-c3ccccc3C#N)cc2)c(C(=O)O)n1C,,7.115,2,7.09,7.14,EC50,F,cell-based format,cell_based,9,D,2006,
CHEMBL384953,CHEMBL384953,CCc1c(C#N)c(-c2ccc(-c3ccc(C#N)cc3)cc2)c(C(=O)O)n1C,,6.4,2,6.37,6.43,EC50,F,cell-based format,cell_based,9,D,2006,
CHEMBL385220,CHEMBL385220,CSc1c(C#N)c(-c2ccc(-c3ccccc3)cc2)c(C(=O)O)n1C,,6.54,2,6.32,6.76,EC50,F,cell-based format,cell_based,9,D,2006,
CHEMBL385384,CHEMBL385384,CCc1c(C#N)c(-c2ccc(-c3ccc(OC)cc3)cc2)c(C(=O)O)n1C,,6.4,2,6.37,6.43,EC50,F,cell-based format,cell_based,9,D,2006,
CHEMBL385608,CHEMBL385608,CCc1c(C#N)c(-c2ccc(-c3ccccc3)cc2)c(C(=O)O)n1C,,6.695,2,6.4,6.99,EC50,F,cell-based format,cell_based,9,D,2006,
CHEMBL385652,CHEMBL385652,CCc1c(C#N)c(-c2ccc(-c3ccc(Cl)cc3)cc2)c(C(=O)O)n1C,,6.43,2,6.01,6.85,EC50,F,cell-based format,cell_based,9,D,2006,
CHEMBL402444,CHEMBL402444,N[C@H](Cc1nsnc1O)C(=O)O,,6.455,2,6.28,6.63,Ki,B,cell-based format,cell_based,8,H,2008,
CHEMBL4060993,CHEMBL4060993,COc1cccc(Oc2ccc3c(c2)S(=O)(=O)NCN3C)c1,,6.43,2,6.43,6.43,EC50,B,cell-based format,cell_based,9,D,2018,
CHEMBL4062524,CHEMBL4062524,Cc1cccc(Oc2ccc3c(c2)S(=O)(=O)NCN3C2CC2)c1,,7.32,2,7.3,7.34,EC50,B,cell-based format,cell_based,9,D,2018,
CHEMBL4066717,CHEMBL4066717,N#Cc1cccc(Oc2ccc3c(c2)S(=O)(=O)NCN3C2CC2)c1,,6.345,2,6.34,6.35,EC50,B,cell-based format,cell_based,9,D,2018,
CHEMBL4070694,CHEMBL4070694,Cc1cccc(Oc2ccc3c(c2)S(=O)(=O)NCN3C)c1,,6.41,2,6.41,6.41,EC50,B,cell-based format,cell_based,9,D,2018,
CHEMBL4083809,CHEMBL4083809,Cc1ccc(Oc2ccc3c(c2)S(=O)(=O)NCN3C)cc1,,6.02,2,6.02,6.02,EC50,B,cell-based format,cell_based,9,D,2018,
CHEMBL4091984,CHEMBL4091984,COc1cccc(Oc2ccc3c(c2)S(=O)(=O)NCN3C2CC2)c1,,8.7,2,8.7,8.7,EC50,B,cell-based format,cell_based,9,D,2018,
CHEMBL4100668,CHEMBL4100668,O=S1(=O)NCN(C2CC2)c2ccc(Oc3ccccc3)cc21,,6.15,2,6.15,6.15,EC50,B,cell-based format,cell_based,9,D,2018,
CHEMBL4202524,CHEMBL4202524,CN1CNS(=O)(=O)c2ccc(CCc3ccc4c(c3)N(C)CNS4(=O)=O)cc21,,7.855,2,7.84,7.87,EC50,B,cell-based format,cell_based,9,D,2018,
CHEMBL4218628,CHEMBL4218628,O=S1(=O)NCN(C2CC2)c2cc(CCc3ccc4c(c3)N(C3CC3)CNS4(=O)=O)ccc21,,8.875,2,8.85,8.9,EC50,B,cell-based format,cell_based,9,D,2018,
CHEMBL429594,CHEMBL429594,N[C@@H](Cc1nsnc1O)C(=O)O,,6.525,2,6.49,6.56,Ki,B,cell-based format,cell_based,8,H,2008,
CHEMBL435582,CHEMBL435582,CC(CNS(=O)(=O)C(C)C)c1ccc(-c2ccc(C#N)cc2)cc1,,6.535,2,6.25,6.82,EC50,F,assay format;cell-based format,cell_based,8;9,D;H,2006;2010,
CHEMBL506543,CHEMBL506543,[N-]=[N+]=Nc1cc2[nH]c(=O)c(=O)[nH]c2cc1[N+](=O)[O-],,6.0,1,6.0,6.0,IC50,B,single protein format,single_protein,8,H,2008,
CHEMBL5171984,CHEMBL5171984,N#C[C@H]1C[C@H]1c1c(C(F)(F)F)sc2nc(Cn3nc(C(F)(F)F)cc3Cl)cc(=O)n12,,6.06,1,6.06,6.06,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5180445,CHEMBL5180445,N#C[C@H]1C[C@H]1c1c(Cl)ccc2nc(Cn3nc(C(F)(F)F)cc3Cl)cc(=O)n12,,6.42,1,6.42,6.42,IC50,B,single protein format,single_protein,9,D,2022,
CHEMBL5197314,CHEMBL5197314,CCN(Cc1cc2c(=O)n(CCC#N)ccc2s1)c1ccc(F)cc1,,6.21,1,6.21,6.21,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5199303,CHEMBL5199303,CCN(Cc1cc2cc(C)n(CCC#N)c(=O)c2s1)c1ccc(F)cc1,,6.21,1,6.21,6.21,IC50,B,cell-based format,cell_based,9,D,2022,
CHEMBL5270224,CHEMBL5270224,CCN(Cc1ccn(CC2CC2)c(=O)c1)c1ccc(F)cc1,,6.12,1,6.12,6.12,IC50,B,single protein format,single_protein,9,D,2023,
CHEMBL575060,CHEMBL575060,N[C@@H](CCC(=O)O)C(=O)O,GLUTAMIC ACID,6.03,1,6.03,6.03,Ki,B,cell-based format,cell_based,9,D,1997,3
CHEMBL63417,CHEMBL63417,CC(C)S(=O)(=O)N[C@@H]1CCC[C@@H]1c1ccc(Br)cc1,,6.28,1,6.28,6.28,EC50,F,assay format,other,8,H,2010,
CHEMBL72366,CHEMBL72366,NC(Cc1onc(O)c1Cl)C(=O)O,,6.43,1,6.43,6.43,Ki,B,cell-based format,cell_based,8,H,2003,
CHEMBL73698,CHEMBL73698,NC(Cc1onc(O)c1Br)C(=O)O,,6.6,1,6.6,6.6,Ki,B,cell-based format,cell_based,8,H,2003,
